group,total_sample,sample_2018_no,sample_2017_no,two_sided_p_value,two_sided_t_statistic,two_sided_CI,Act_per_2018_Mean,Act_per_2017_Mean,two_sided_des,greater_p_value,greater_t_statistic,greater_CI,premium_2018_Mean,premium_2017_Mean,greater_des,y_2017,y_2018,y_score,not_equal_sig,greater_sig
"46-52_F_01 Single_300,001+",10,10,0,,,,,,,,,,,,,,,,,
"39-45_F_00 NA_300,001+",9,8,1,,-1.1,"(nan, nan)",7.24,9.3,Two-Sample Welch's t-test,,-1.87,"(inf, nan)",32015.25,49500.0,Two-Sample Welch's t-test,0.5333066715910445,1.9686594204291017,1.435352748838057,,
"46-52_M_01 Single_190,001-300,0000",9,7,2,0.13,1.73,"(-1.4397064582758485, 8.881471395631097)",8.02,4.3,Two-Sample Welch's t-test,0.048,1.93,"(inf, 21990.351638162683)",19053.43,9187.5,Two-Sample Welch's t-test,1.284032091368579,5.446762424224604,4.162730332856025,False,True
"28-38_M_02 Maried_300,001+",9,9,0,,,,,,,,,,,,,,,,,
"46-52_F_01 Single_130,000-190,000",8,7,1,,-2.03,"(nan, nan)",7.79,11.24,Two-Sample Welch's t-test,,-0.61,"(inf, nan)",13257.86,15147.0,Two-Sample Welch's t-test,0.9379231939544914,3.448897378533257,2.510974184578765,,
"53+_F_03 Widow_300,001+",8,5,3,0.293,1.2,"(-2.2635475430471494, 5.879863266447902)",10.42,8.61,Two-Sample Welch's t-test,0.005,3.79,"(inf, 26377.601697067294)",45958.2,30057.0,Two-Sample Welch's t-test,3.962992555792005,6.720548193599144,2.757555637807138,False,True
"19-27_F_02 Maried_60,001-88,000",8,5,3,0.123,1.88,"(-1.7518417510527833, 10.541704959781148)",10.77,6.38,Two-Sample Welch's t-test,0.146,1.19,"(inf, 5877.246367816329)",6822.0,5000.0,Two-Sample Welch's t-test,6.975446428571429,11.29376707226223,4.318320643690801,False,False
"1-18_F_00 NA_88,001-130,0000",8,2,6,0.001,6.13,"(2.992591995913915, 7.01730208983511)",8.14,3.14,Two-Sample Welch's t-test,0.002,5.13,"(inf, 8122.400354705346)",9000.0,3590.0,Two-Sample Welch's t-test,3.271965001822822,3.302237265747544,0.0302722639247216,True,True
"39-45_M_01 Single_130,000-190,000",8,7,1,,-0.06,"(nan, nan)",9.79,9.9,Two-Sample Welch's t-test,,-0.83,"(inf, nan)",16315.71,18750.0,Two-Sample Welch's t-test,0.9955738115769039,3.6049725326407676,2.609398721063864,,
"53+_F_03 Widow_190,001-300,0000",7,6,1,,0.09,"(nan, nan)",8.82,8.69,Two-Sample Welch's t-test,,0.99,"(inf, nan)",21632.5,18000.0,Two-Sample Welch's t-test,2.482145787453856,12.71641018958762,10.234264402133766,,
"39-45_M_01 Single_300,001+",7,6,1,,0.13,"(nan, nan)",10.33,9.99,Two-Sample Welch's t-test,,0.94,"(inf, nan)",44460.0,32625.0,Two-Sample Welch's t-test,0.4273992457860727,2.4821281839253637,2.054728938139291,,
"53+_M_01 Single_300,001+",7,3,4,0.194,-1.61,"(-4.684813298851094, 1.380177437049066)",7.21,8.86,Two-Sample Welch's t-test,0.758,-0.77,"(inf, 23368.161966697022)",37658.0,46835.25,Two-Sample Welch's t-test,4.074053696584872,1.6674348964041092,-2.406618800180763,False,False
"28-38_M_00 NA_300,001+",7,6,1,,-0.31,"(nan, nan)",5.12,5.48,Two-Sample Welch's t-test,,-0.17,"(inf, nan)",26005.0,27000.0,Two-Sample Welch's t-test,0.6620783817431151,3.3879094429589003,2.7258310612157852,,
"28-38_F_00 NA_88,001-130,0000",7,7,0,,,,,,,,,,,,,,,,,
"53+_F_03 Widow_130,000-190,000",6,5,1,,0.28,"(nan, nan)",7.88,7.44,Two-Sample Welch's t-test,,0.11,"(inf, nan)",11100.0,10875.0,Two-Sample Welch's t-test,3.052991510578089,8.17730157888223,5.1243100683041405,,
"53+_F_04 Divorce_130,000-190,000",6,2,4,0.887,0.17,"(-27.816043946575164, 29.06239266835562)",7.35,6.73,Two-Sample Welch's t-test,0.4,0.31,"(inf, 52672.481872058175)",13125.0,11125.25,Two-Sample Welch's t-test,14.464578830183159,5.04047743402255,-9.424101396160609,False,False
"53+_F_03 Widow_88,001-130,0000",6,5,1,,0.39,"(nan, nan)",10.17,9.6,Two-Sample Welch's t-test,,-1.66,"(inf, nan)",10200.0,12375.0,Two-Sample Welch's t-test,3.409213002118533,7.87598565644024,4.466772654321708,,
"53+_F_04 Divorce_1-60,000",6,1,5,,37.82,"(nan, nan)",19.05,8.05,Two-Sample Welch's t-test,,inf,"(inf, nan)",10875.0,4500.0,Two-Sample Welch's t-test,45.45454545454545,9.863945578231291,-35.59059987631416,,
"1-18_F_00 NA_1-60,000",6,3,3,0.85,-0.2,"(-5.293058499337905, 4.594893618919821)",5.42,5.77,Two-Sample Welch's t-test,0.456,0.12,"(inf, 2697.1316122205635)",2950.0,2840.0,Two-Sample Welch's t-test,6.46041856232939,5.777516647081864,-0.6829019152475253,False,False
"19-27_F_02 Maried_88,001-130,0000",6,3,3,0.828,0.24,"(-6.801117234267827, 7.688570214446005)",9.09,8.64,Two-Sample Welch's t-test,0.389,0.32,"(inf, 7912.822500044495)",10350.0,9750.0,Two-Sample Welch's t-test,13.431602149056342,15.265486725663715,1.8338845766073724,False,False
"46-52_F_04 Divorce_60,001-88,000",6,4,2,0.032,4.73,"(1.3477126441665934, 12.94190429885228)",14.29,7.15,Two-Sample Welch's t-test,0.04,4.56,"(inf, 11027.818084578328)",10391.25,5797.0,Two-Sample Welch's t-test,7.794809735108242,11.944892276124872,4.150082541016629,True,True
"53+_M_04 Divorce_130,000-190,000",5,0,5,,,,,,,,,,,,,,,,,
"53+_F_04 Divorce_300,001+",5,5,0,,,,,,,,,,,,,,,,,
"28-38_F_00 NA_300,001+",5,5,0,,,,,,,,,,,,,,,,,
"53+_F_04 Divorce_60,001-88,000",5,4,1,,4.39,"(nan, nan)",14.13,7.73,Two-Sample Welch's t-test,,11.0,"(inf, nan)",10125.0,6000.0,Two-Sample Welch's t-test,5.333333333333334,11.999040076793857,6.665706743460523,,
"46-52_F_04 Divorce_1-60,000",5,1,4,,52.04,"(nan, nan)",20.06,8.44,Two-Sample Welch's t-test,,inf,"(inf, nan)",9375.0,4500.0,Two-Sample Welch's t-test,40.0,12.31527093596059,-27.68472906403941,,
"53+_F_03 Widow_1-60,000",5,3,2,0.004,14.7,"(8.097939123284352, 14.386555535483662)",19.27,8.03,Two-Sample Welch's t-test,,inf,"(inf, nan)",10875.0,4500.0,Two-Sample Welch's t-test,9.523809523809524,13.043478260869565,3.5196687370600417,True,
"19-27_M_02 Maried_190,001-300,0000",5,1,4,,4.08,"(nan, nan)",11.44,7.02,Two-Sample Welch's t-test,,5.58,"(inf, nan)",27000.0,14778.75,Two-Sample Welch's t-test,23.530324922680105,7.460583251819554,-16.069741670860548,,
"19-27_F_02 Maried_130,000-190,000",4,3,1,,-2.88,"(nan, nan)",4.55,9.13,Two-Sample Welch's t-test,,-3.92,"(inf, nan)",5935.0,14070.0,Two-Sample Welch's t-test,9.957537154989385,9.328680781502962,-0.6288563734864222,,
"53+_F_04 Divorce_88,001-130,0000",4,1,3,,7.08,"(nan, nan)",11.37,8.84,Two-Sample Welch's t-test,,8.84,"(inf, nan)",13982.0,10375.0,Two-Sample Welch's t-test,12.518853695324283,3.519316977646221,-8.999536717678062,,
"19-27_M_02 Maried_88,001-130,0000",4,4,0,,,,,,,,,,,,,,,,,
"19-27_M_02 Maried_130,000-190,000",4,0,4,,,,,,,,,,,,,,,,,
"39-45_F_04 Divorce_60,001-88,000",4,0,4,,,,,,,,,,,,,,,,,
"46-52_F_03 Widow_88,001-130,0000",4,3,1,,-0.42,"(nan, nan)",8.54,9.35,Two-Sample Welch's t-test,,-0.15,"(inf, nan)",9125.0,9459.0,Two-Sample Welch's t-test,4.4385528600253386,8.381940936021678,3.9433880759963396,,
"39-45_F_04 Divorce_88,001-130,0000",3,3,0,,,,,,,,,,,,,,,,,
"39-45_F_04 Divorce_1-60,000",3,0,3,,,,,,,,,,,,,,,,,
"28-38_F_04 Divorce_1-60,000",3,2,1,,-0.43,"(nan, nan)",9.49,9.68,Two-Sample Welch's t-test,,1.32,"(inf, nan)",5100.0,4764.0,Two-Sample Welch's t-test,9.191410545812353,14.474860573034187,5.283450027221835,,
"46-52_F_04 Divorce_88,001-130,0000",3,0,3,,,,,,,,,,,,,,,,,
"46-52_M_04 Divorce_60,001-88,000",3,2,1,,0.0,"(nan, nan)",6.76,6.76,Two-Sample Welch's t-test,,1.41,"(inf, nan)",5797.0,4500.0,Two-Sample Welch's t-test,6.285442914210688,9.724552103603301,3.4391091893926125,,
"53+_M_03 Widow_190,001-300,0000",3,3,0,,,,,,,,,,,,,,,,,
"53+_M_04 Divorce_60,001-88,000",2,1,1,,inf,"(nan, nan)",14.29,5.81,Two-Sample Welch's t-test,,inf,"(inf, nan)",10875.0,4500.0,Two-Sample Welch's t-test,9.67741935483871,7.3232323232323235,-2.3541870316063864,,
"39-45_F_03 Widow_60,001-88,000",2,2,0,,,,,,,,,,,,,,,,,
"53+_M_01 Single_1-60,000",2,1,1,,inf,"(nan, nan)",15.85,8.55,Two-Sample Welch's t-test,,inf,"(inf, nan)",9375.0,4500.0,Two-Sample Welch's t-test,8.333333333333332,6.024096385542169,-2.309236947791164,,
"46-52_F_03 Widow_1-60,000",2,0,2,,,,,,,,,,,,,,,,,
"39-45_M_04 Divorce_300,001+",2,2,0,,,,,,,,,,,,,,,,,
"39-45_F_03 Widow_130,000-190,000",2,2,0,,,,,,,,,,,,,,,,,
"53+_M_04 Divorce_88,001-130,0000",2,1,1,,inf,"(nan, nan)",13.6,5.91,Two-Sample Welch's t-test,,inf,"(inf, nan)",12375.0,6000.0,Two-Sample Welch's t-test,9.696969696969697,11.45981886540848,1.7628491684387821,,
"28-38_M_04 Divorce_130,000-190,000",2,2,0,,,,,,,,,,,,,,,,,
"28-38_F_04 Divorce_60,001-88,000",2,1,1,,inf,"(nan, nan)",12.83,6.56,Two-Sample Welch's t-test,,inf,"(inf, nan)",9375.0,4500.0,Two-Sample Welch's t-test,8.312244860261927,11.194564516514221,2.882319656252294,,
"39-45_M_04 Divorce_190,001-300,0000",2,2,0,,,,,,,,,,,,,,,,,
"19-27_M_04 Divorce_60,001-88,000",2,1,1,,inf,"(nan, nan)",12.58,4.88,Two-Sample Welch's t-test,,inf,"(inf, nan)",10875.0,4020.0,Two-Sample Welch's t-test,33.33333333333333,100.0,66.66666666666667,,
"53+_M_03 Widow_300,001+",2,0,2,,,,,,,,,,,,,,,,,
"46-52_M_04 Divorce_130,000-190,000",2,1,1,,inf,"(nan, nan)",12.77,7.24,Two-Sample Welch's t-test,,inf,"(inf, nan)",19500.0,10248.0,Two-Sample Welch's t-test,9.837859631944244,11.718045790517397,1.880186158573152,,
"19-27_F_02 Maried_300,001+",2,2,0,,,,,,,,,,,,,,,,,
"46-52_F_03 Widow_130,000-190,000",2,0,2,,,,,,,,,,,,,,,,,
"53+_M_03 Widow_1-60,000",1,0,1,,,,,,,,,,,,,,,,,
"39-45_F_03 Widow_1-60,000",1,1,0,,,,,,,,,,,,,,,,,
"39-45_F_03 Widow_88,001-130,0000",1,0,1,,,,,,,,,,,,,,,,,
"28-38_F_03 Widow_1-60,000",1,0,1,,,,,,,,,,,,,,,,,
"39-45_M_04 Divorce_88,001-130,0000",1,1,0,,,,,,,,,,,,,,,,,
"28-38_M_04 Divorce_60,001-88,000",1,1,0,,,,,,,,,,,,,,,,,
"28-38_F_04 Divorce_130,000-190,000",1,1,0,,,,,,,,,,,,,,,,,
"39-45_M_04 Divorce_1-60,000",1,1,0,,,,,,,,,,,,,,,,,
"53+_M_04 Divorce_1-60,000",1,0,1,,,,,,,,,,,,,,,,,
"28-38_F_04 Divorce_88,001-130,0000",1,0,1,,,,,,,,,,,,,,,,,
"28-38_F_04 Divorce_190,001-300,0000",1,1,0,,,,,,,,,,,,,,,,,
"39-45_M_03 Widow_300,001+",1,0,1,,,,,,,,,,,,,,,,,
"46-52_M_04 Divorce_1-60,000",1,0,1,,,,,,,,,,,,,,,,,
"39-45_F_04 Divorce_130,000-190,000",1,1,0,,,,,,,,,,,,,,,,,
"46-52_M_04 Divorce_88,001-130,0000",1,1,0,,,,,,,,,,,,,,,,,
"39-45_M_03 Widow_1-60,000",1,0,1,,,,,,,,,,,,,,,,,
19-27_M_01 Single_E1,777,348,429,0.0,3.85,"(0.32129629512799895, 0.9888886940327433)",4.71,4.06,Two-Sample Welch's t-test,0.0,6.45,"(inf, 2008.3539502804863)",4247.2,2707.76,Two-Sample Welch's t-test,11.980989334348227,12.826988290581046,0.8459989562328198,True,True
1-18_M_01 Single_E1,720,353,367,0.0,5.41,"(0.5355678381971005, 1.146268065663432)",5.06,4.22,Two-Sample Welch's t-test,0.0,3.66,"(inf, 1421.5426331441572)",4367.51,3442.11,Two-Sample Welch's t-test,11.85048328110511,11.216542277291364,-0.6339410038137455,True,True
19-27_M_01 Single_A1,636,439,197,0.0,10.14,"(1.4094409375426518, 2.0871526037021475)",8.67,6.92,Two-Sample Welch's t-test,0.004,2.66,"(inf, 1708.6927730673483)",7028.47,6045.69,Two-Sample Welch's t-test,9.74831184775936,12.114965545674067,2.3666536979147073,True,True
1-18_M_01 Single_A1,615,403,212,0.0,6.19,"(0.8142356367453079, 1.572153801074266)",8.06,6.87,Two-Sample Welch's t-test,0.053,1.62,"(inf, 1353.9223254020494)",6766.75,6155.66,Two-Sample Welch's t-test,4.134587966923296,7.26763941635019,3.1330514494268935,True,False
1-18_F_01 Single_A1,468,303,165,0.0,4.44,"(0.5264984768145919, 1.362757664778568)",8.18,7.24,Two-Sample Welch's t-test,0.001,3.01,"(inf, 1967.7503753650565)",7054.46,5863.64,Two-Sample Welch's t-test,3.362527369408821,6.328270716759925,2.965743347351104,True,True
1-18_F_01 Single_E1,465,291,174,0.0,7.03,"(1.0468295690065297, 1.8590166776758235)",5.46,4.01,Two-Sample Welch's t-test,0.0,5.85,"(inf, 2117.5392452224232)",4526.65,2941.55,Two-Sample Welch's t-test,5.719352470474651,11.114021965560795,5.394669495086144,True,True
19-27_F_01 Single_E1,400,245,155,0.0,4.98,"(0.6737940587441706, 1.5531503213231515)",5.11,3.99,Two-Sample Welch's t-test,0.0,6.84,"(inf, 2970.2827849348814)",4965.61,2658.39,Two-Sample Welch's t-test,5.424276351774293,11.68889004185258,6.2646136900782885,True,True
19-27_F_01 Single_A1,400,284,116,0.0,4.36,"(0.5571400232373314, 1.4739603144435176)",8.45,7.43,Two-Sample Welch's t-test,0.297,0.53,"(inf, 1615.8641534400158)",7922.54,7577.59,Two-Sample Welch's t-test,7.979302832244009,10.850694444444445,2.8713916122004357,True,False
53+_M_02 Maried_A1,321,65,256,0.0,-5.89,"(-3.194391182832391, -1.5817354629216047)",4.25,6.64,Two-Sample Welch's t-test,0.024,2.01,"(inf, 1513.3897572057112)",6530.77,5771.48,Two-Sample Welch's t-test,16.299851067350655,7.322121604139715,-8.977729463210938,True,True
53+_F_02 Maried_A1,294,41,253,0.0,-16.83,"(-4.5811350733017475, -3.6082680078594533)",3.17,7.26,Two-Sample Welch's t-test,0.745,-0.66,"(inf, 401.14489431966217)",5487.8,5685.77,Two-Sample Welch's t-test,14.699570815450643,4.749841671944269,-9.949729143506374,True,False
46-52_M_02 Maried_A1,252,61,191,0.0,-8.57,"(-3.475320851720916, -2.1665031662059633)",4.32,7.14,Two-Sample Welch's t-test,0.27,0.61,"(inf, 1433.386398768609)",5803.28,5465.97,Two-Sample Welch's t-test,12.428571428571429,7.770826473493579,-4.65774495507785,True,False
19-27_M_00 NA_E1,213,95,118,0.0,4.29,"(0.404896848652777, 1.0941894106725125)",3.51,2.76,Two-Sample Welch's t-test,0.0,3.64,"(inf, 2448.651608304166)",5253.0,3666.48,Two-Sample Welch's t-test,17.867187016044106,13.290322580645162,-4.576864435398945,True,True
53+_M_02 Maried_A2,207,146,61,0.0,13.34,"(4.522986210146398, 6.092143289761077)",12.92,7.61,Two-Sample Welch's t-test,0.077,1.43,"(inf, 2445.8244298436643)",12850.17,11821.72,Two-Sample Welch's t-test,6.244114686495438,5.738504066159687,-0.5056106203357509,True,False
53+_M_02 Maried_C1,187,102,85,0.0,8.34,"(2.140460802924941, 3.469876436430744)",10.79,7.98,Two-Sample Welch's t-test,0.46,0.1,"(inf, 3067.178757350024)",21931.53,21783.55,Two-Sample Welch's t-test,12.84571738425512,11.925991780134265,-0.9197256041208551,True,False
46-52_F_02 Maried_A1,187,25,162,0.0,-6.53,"(-4.57629386702629, -2.389654851247122)",4.09,7.57,Two-Sample Welch's t-test,0.326,0.45,"(inf, 879.7973327802359)",5280.0,5120.37,Two-Sample Welch's t-test,11.024720893141945,3.542673107890499,-7.4820477852514475,True,False
46-52_M_02 Maried_C1,175,110,65,0.0,3.59,"(0.5222795883968984, 1.8046045045184371)",9.45,8.29,Two-Sample Welch's t-test,0.288,0.56,"(inf, 2068.7104974849235)",9967.26,9511.28,Two-Sample Welch's t-test,8.207093938464684,11.88433552315025,3.6772415846855657,True,False
53+_F_02 Maried_A2,170,128,42,0.0,13.79,"(5.425122100326781, 7.238654170253494)",14.5,8.17,Two-Sample Welch's t-test,0.52,-0.05,"(inf, 1481.7885677218603)",12336.91,12375.0,Two-Sample Welch's t-test,4.922923918448533,4.703346289594782,-0.21957762885375098,True,False
28-38_M_01 Single_E1,148,147,1,,10.86,"(nan, nan)",9.24,6.05,Two-Sample Welch's t-test,,10.58,"(inf, nan)",9212.04,2280.0,Two-Sample Welch's t-test,0.016840668441584484,8.267322108525201,8.250481440083616,,
39-45_M_02 Maried_C1,146,37,109,0.555,-0.6,"(-1.2887141995242013, 0.7022022996242071)",7.71,8.0,Two-Sample Welch's t-test,0.988,-2.33,"(inf, -61.583330734709705)",6089.7,6539.57,Two-Sample Welch's t-test,15.002846658254732,6.0656597389913385,-8.937186919263393,False,False
19-27_M_00 NA_A1,145,98,47,0.0,7.34,"(2.418235914395538, 4.213374741618431)",8.51,5.19,Two-Sample Welch's t-test,0.007,2.5,"(inf, 4952.067683056837)",10423.47,7659.57,Two-Sample Welch's t-test,5.383580080753701,7.004011107682814,1.6204310269291131,True,True
39-45_M_02 Maried_A1,142,37,105,0.0,-4.99,"(-3.4296212954436007, -1.4575691384740428)",5.0,7.44,Two-Sample Welch's t-test,0.078,1.45,"(inf, 3869.4100298794788)",7054.05,5442.86,Two-Sample Welch's t-test,12.110616656071201,8.07799442896936,-4.032622227101842,True,False
39-45_F_02 Maried_E1,130,128,2,0.007,9.09,"(1.9700474492138087, 4.780780726309763)",11.25,7.87,Two-Sample Welch's t-test,0.0,7.43,"(inf, 8289.90878556999)",12112.15,5565.0,Two-Sample Welch's t-test,0.05789574708141453,5.929469619478322,5.871573872396908,True,True
39-45_M_02 Maried_E1,127,125,2,0.09,5.58,"(-3.276112136015989, 13.054512773882522)",11.87,6.98,Two-Sample Welch's t-test,0.058,3.19,"(inf, 22628.33802603461)",15578.04,7440.0,Two-Sample Welch's t-test,0.07171521540951774,6.18489263851178,6.113177423102262,False,False
28-38_M_01 Single_A1,120,66,54,0.169,-1.38,"(-1.6281110246247623, 0.28882549115134903)",6.62,7.29,Two-Sample Welch's t-test,0.059,1.58,"(inf, 3486.75807009161)",7545.45,6000.0,Two-Sample Welch's t-test,6.938644394474783,6.174446717500465,-0.7641976769743181,False,False
39-45_F_02 Maried_A1,119,24,95,0.0,-4.23,"(-3.801209904684306, -1.3232380777910038)",4.9,7.46,Two-Sample Welch's t-test,0.039,1.84,"(inf, 8751.106624873388)",9187.5,5068.42,Two-Sample Welch's t-test,11.902113459399333,5.470785262374395,-6.431328197024938,True,True
46-52_F_02 Maried_E1,114,113,1,,24.77,"(nan, nan)",12.24,7.88,Two-Sample Welch's t-test,,5.32,"(inf, nan)",19876.06,12750.0,Two-Sample Welch's t-test,0.07512709737178898,7.995303193892229,7.92017609652044,,
28-38_F_01 Single_A1,111,44,67,0.243,1.18,"(-0.5857447398779603, 2.2665986905982103)",7.59,6.75,Two-Sample Welch's t-test,0.006,2.62,"(inf, 4753.241462212094)",8829.55,6134.33,Two-Sample Welch's t-test,8.621774701069855,4.562268803945746,-4.059505897124109,False,True
46-52_M_02 Maried_A2,104,79,25,0.0,12.3,"(5.575603151390413, 7.718938062658332)",14.71,8.06,Two-Sample Welch's t-test,0.937,-1.58,"(inf, 760.8696555487959)",12113.92,14625.0,Two-Sample Welch's t-test,3.59155707813018,4.041875861195141,0.45031878306496104,True,False
28-38_F_01 Single_E1,100,100,0,,,,,,,,,,,,,,,,,
53+_F_02 Maried_C1,96,50,46,0.001,3.42,"(0.8242172457340395, 3.155765289256201)",9.99,8.0,Two-Sample Welch's t-test,1.0,-3.69,"(inf, -2217.666897566639)",16227.6,21058.15,Two-Sample Welch's t-test,12.37201081847683,10.177005746750872,-2.1950050717259586,True,False
19-27_F_00 NA_E1,93,65,28,0.004,2.97,"(0.3179915447958235, 1.610170007601391)",3.93,2.97,Two-Sample Welch's t-test,0.0,4.22,"(inf, 4536.896373804959)",6960.92,3876.43,Two-Sample Welch's t-test,5.006954102920723,12.730864030793127,7.723909927872404,True,True
53+_M_00 NA_A1,90,17,73,0.001,-3.76,"(-4.592485447239763, -1.3128246475726717)",4.3,7.25,Two-Sample Welch's t-test,0.07,1.55,"(inf, 8271.407835164202)",9000.0,5506.85,Two-Sample Welch's t-test,14.533622559652928,5.808656036446469,-8.72496652320646,True,False
28-38_M_02 Maried_E1,86,85,1,,7.76,"(nan, nan)",10.6,8.35,Two-Sample Welch's t-test,,4.88,"(inf, nan)",10575.53,6360.0,Two-Sample Welch's t-test,0.05887719522372639,8.750657087786928,8.691779892563202,,
19-27_F_00 NA_A1,84,55,29,0.147,1.46,"(-0.247000212125713, 1.619600046947188)",7.61,6.92,Two-Sample Welch's t-test,0.107,1.25,"(inf, 6113.288005790065)",12600.0,10241.38,Two-Sample Welch's t-test,4.376657824933687,5.39593552908199,1.0192777041483032,False,False
46-52_M_00 NA_A1,83,15,68,0.0,-6.82,"(-4.998754429460488, -2.657927531019424)",3.06,6.89,Two-Sample Welch's t-test,0.274,0.61,"(inf, 1348.0403351135212)",5400.0,5095.59,Two-Sample Welch's t-test,12.919463087248323,3.6290322580645165,-9.290430829183807,True,False
53+_F_00 NA_A1,81,19,62,0.0,-9.67,"(-4.528909063090158, -2.966976172977497)",3.08,6.83,Two-Sample Welch's t-test,0.06,1.63,"(inf, 7926.275891804352)",8526.32,5056.45,Two-Sample Welch's t-test,9.895833333333332,4.83654276757725,-5.059290565756083,True,False
46-52_F_00 NA_A1,81,27,54,0.0,-11.78,"(-4.663950108559295, -3.3136328246477325)",3.39,7.38,Two-Sample Welch's t-test,0.021,2.13,"(inf, 1577.6823217547417)",5500.0,4694.44,Two-Sample Welch's t-test,8.458458458458457,4.815175097276265,-3.6432833611821933,True,True
28-38_F_02 Maried_E1,80,79,1,,6.09,"(nan, nan)",10.83,8.91,Two-Sample Welch's t-test,,7.75,"(inf, nan)",13471.9,3285.0,Two-Sample Welch's t-test,0.02991390532180669,8.772632630553371,8.742718725231564,,
46-52_F_02 Maried_C1,76,35,41,0.434,-0.79,"(-2.191528229732138, 0.9608451209308513)",8.23,8.85,Two-Sample Welch's t-test,0.696,-0.52,"(inf, 679.3851120883055)",8505.51,8740.12,Two-Sample Welch's t-test,10.059532715763636,7.129985298999383,-2.929547416764253,False,False
39-45_M_02 Maried_A2,76,57,19,0.0,8.83,"(4.445169315946829, 7.035128701706509)",13.59,7.85,Two-Sample Welch's t-test,0.385,0.29,"(inf, 6671.046345780584)",15519.74,14664.47,Two-Sample Welch's t-test,2.487612160171421,3.797366472425228,1.309754312253807,True,False
39-45_F_02 Maried_A2,74,47,27,0.0,7.98,"(4.592095131349569, 7.67037671700647)",14.14,8.0,Two-Sample Welch's t-test,0.339,0.42,"(inf, 5306.570692612857)",14760.64,13847.22,Two-Sample Welch's t-test,3.6542902173514644,3.3853642468936997,-0.26892597045776456,True,False
28-38_M_00 NA_A1,70,33,37,0.023,2.34,"(0.23681916644325618, 3.1151416591246335)",8.11,6.44,Two-Sample Welch's t-test,0.008,2.51,"(inf, 9013.667772754681)",11318.18,6324.32,Two-Sample Welch's t-test,6.12004707728521,5.204849498327759,-0.9151975789574509,True,True
46-52_M_02 Maried_E1,70,70,0,,,,,,,,,,,,,,,,,
28-38_M_02 Maried_A1,67,19,48,0.0,-6.28,"(-4.275841709961568, -2.186122099838027)",4.07,7.31,Two-Sample Welch's t-test,0.504,-0.01,"(inf, 892.0863264118988)",5526.32,5531.25,Two-Sample Welch's t-test,12.670007158196134,5.098324836125273,-7.571682322070861,True,False
53+_F_02 Maried_E1,64,64,0,,,,,,,,,,,,,,,,,
28-38_F_02 Maried_A1,63,22,41,0.0,-6.15,"(-4.156483051315885, -2.114122807007556)",4.13,7.27,Two-Sample Welch's t-test,0.155,1.03,"(inf, 1549.9877175130562)",5863.64,5341.46,Two-Sample Welch's t-test,9.06832298136646,5.672823218997362,-3.395499762369098,True,False
53+_M_00 NA_C1,63,30,33,0.0,3.98,"(1.0893517808921578, 3.3200280731173395)",10.37,8.17,Two-Sample Welch's t-test,0.411,0.22,"(inf, 5766.624977703687)",23074.9,22492.58,Two-Sample Welch's t-test,8.786019923682582,8.271049778493815,-0.5149701451887673,True,False
46-52_F_02 Maried_A2,58,48,10,0.0,10.47,"(6.352305355258398, 9.369966358019859)",16.03,8.17,Two-Sample Welch's t-test,0.01,2.39,"(inf, 4439.422057589442)",13140.62,10725.0,Two-Sample Welch's t-test,1.2462416663035425,2.9732022908859506,1.726960624582408,True,True
46-52_F_00 NA_E1,57,56,1,,9.48,"(nan, nan)",11.59,8.87,Two-Sample Welch's t-test,,-2.43,"(inf, nan)",23527.5,29610.0,Two-Sample Welch's t-test,0.21499403701948994,6.146422226094234,5.931428189074745,,
39-45_F_01 Single_E1,56,54,2,0.033,5.23,"(0.6330748036778031, 5.8639935664676)",11.47,8.22,Two-Sample Welch's t-test,0.002,3.15,"(inf, 10819.437551299487)",18455.56,11865.0,Two-Sample Welch's t-test,0.20092869190595214,5.958065762913104,5.757137071007151,True,True
28-38_M_01 Single_A2,56,43,13,0.0,4.57,"(1.9360101388421986, 4.961069484886861)",11.65,8.2,Two-Sample Welch's t-test,0.419,0.21,"(inf, 5948.8811062541545)",16351.74,15807.69,Two-Sample Welch's t-test,1.9421604763254892,3.5497245413755896,1.6075640650501002,True,False
39-45_M_00 NA_E1,54,54,0,,,,,,,,,,,,,,,,,
28-38_M_00 NA_E1,53,53,0,,,,,,,,,,,,,,,,,
39-45_F_00 NA_E1,52,51,1,,23.51,"(nan, nan)",12.05,5.0,Two-Sample Welch's t-test,,5.62,"(inf, nan)",16909.41,7200.0,Two-Sample Welch's t-test,0.052340663570571024,4.559904062131191,4.50756339856062,,
1-18_M_00 NA_A1,52,41,11,0.691,-0.4,"(-1.8735888837478265, 1.2682758441392818)",6.73,7.03,Two-Sample Welch's t-test,0.202,0.85,"(inf, 5536.882467611267)",8560.98,6954.55,Two-Sample Welch's t-test,1.2658227848101267,6.341463414634147,5.07564062982402,False,False
53+_F_01 Single_A1,51,13,38,0.0,-9.66,"(-5.482798492076455, -3.580107456114682)",2.59,7.12,Two-Sample Welch's t-test,0.998,-2.99,"(inf, -285.36702482688395)",4615.38,5486.84,Two-Sample Welch's t-test,13.250714966634892,4.597701149425287,-8.653013817209604,True,False
